15th June 1985	4	21	23	27	45	47	14
8th June 1985	9	11	19	27	30	46	12
1st June 1985	13	16	19	24	33	48	17
25th May 1985	9	12	24	30	31	47	39
18th May 1985	19	21	32	39	43	45	20
11th May 1985	6	15	20	22	26	46	21
4th May 1985	1	2	5	7	40	44	35
27th April 1985	4	14	27	37	40	44	46
20th April 1985	4	8	14	21	30	49	13
13th April 1985	7	20	24	46	48	49	41
6th April 1985	8	21	27	34	41	46	31
30th March 1985	8	16	20	30	31	48	12
23rd March 1985	14	23	31	33	35	47	18
16th March 1985	3	6	18	21	33	34	49
9th March 1985	6	7	8	35	36	43	33
2nd March 1985	17	19	27	30	36	43	1
23rd February 1985	1	2	7	9	20	43	33
16th February 1985	3	7	15	24	38	41	29
9th February 1985	2	5	21	24	29	46	25
2nd February 1985	5	18	22	23	25	26	2
26th January 1985	6	30	33	39	41	49	47
19th January 1985	7	24	35	37	45	47	23
12th January 1985	9	34	38	39	43	44	1
5th January 1985	7	17	18	24	29	48	34
29th December 1984	16	19	27	30	44	45	11
22nd December 1984	6	18	21	31	35	48	9
15th December 1984	9	12	16	20	36	39	4
8th December 1984	7	13	24	31	39	40	8
1st December 1984	3	14	18	25	36	45	30
24th November 1984	5	30	34	36	43	49	17
17th November 1984	8	35	44	46	48	49	22
10th November 1984	20	22	27	34	44	48	41
3rd November 1984	6	7	17	21	43	49	8
27th October 1984	1	16	25	36	39	42	5
20th October 1984	5	10	11	28	41	44	19
13th October 1984	3	14	24	31	35	46	17
6th October 1984	5	10	26	31	37	44	7
29th September 1984	21	22	29	36	38	41	20
22nd September 1984	4	11	12	16	36	43	30
15th September 1984	7	8	10	15	31	37	43
8th September 1984	23	25	29	38	39	43	17
1st September 1984	3	24	27	33	41	44	4
25th August 1984	5	11	12	16	24	28	34
18th August 1984	12	13	15	35	38	39	4
11th August 1984	5	6	10	20	40	43	26
4th August 1984	1	10	18	27	35	38	30
28th July 1984	2	5	29	35	37	38	39
21st July 1984	2	7	34	36	37	40	15
14th July 1984	6	16	26	28	41	49	34
7th July 1984	6	11	20	23	25	35	37
30th June 1984	13	15	27	28	40	48	30
23rd June 1984	7	16	28	34	45	47	23
16th June 1984	26	27	37	41	43	45	13
9th June 1984	6	17	29	32	39	40	47
2nd June 1984	9	16	31	38	43	45	5
26th May 1984	1	3	40	43	45	46	7
19th May 1984	1	4	14	17	21	26	31
12th May 1984	6	16	19	20	25	43	40
5th May 1984	1	5	6	18	31	35	3
28th April 1984	16	24	25	28	32	44	2
21st April 1984	8	13	16	18	19	49	11
14th April 1984	3	12	31	33	45	49	6
7th April 1984	13	27	35	38	44	47	21
31st March 1984	12	19	22	23	29	36	25
24th March 1984	8	27	28	29	43	44	15
17th March 1984	6	26	28	36	37	48	23
10th March 1984	2	17	41	42	44	47	29
3rd March 1984	13	26	27	38	46	47	6
25th February 1984	23	27	40	43	44	47	33
18th February 1984	4	12	16	31	44	48	41
11th February 1984	22	29	36	44	46	47	24
4th February 1984	20	26	28	30	45	48	25
28th January 1984	15	24	27	32	34	49	25
21st January 1984	1	5	14	24	25	38	27
14th January 1984	2	12	29	31	44	46	40
7th January 1984	1	7	14	31	41	43	12
31st December 1983	7	22	25	27	30	35	45
24th December 1983	1	2	13	21	42	48	7
17th December 1983	7	9	20	28	35	41	16
10th December 1983	1	14	22	25	40	42	19
3rd December 1983	3	5	19	26	32	43	30
26th November 1983	3	12	16	21	33	49	44
19th November 1983	4	14	16	30	33	38	22
12th November 1983	1	2	7	13	22	31	5
5th November 1983	18	20	23	26	33	49	31
29th October 1983	1	5	7	8	11	13	3
22nd October 1983	8	14	25	32	34	35	16
15th October 1983	2	3	23	26	27	40	4
8th October 1983	13	23	37	43	48	49	27
1st October 1983	1	15	20	22	24	49	40
24th September 1983	1	6	15	34	42	44	49
17th September 1983	9	21	22	29	48	49	28
10th September 1983	23	30	32	33	35	44	2
3rd September 1983	1	6	13	15	22	27	10
27th August 1983	9	16	18	20	26	43	38
20th August 1983	9	12	20	21	37	43	49
13th August 1983	1	2	8	23	46	48	20
6th August 1983	9	11	27	28	37	46	29
30th July 1983	3	6	7	33	34	36	15
23rd July 1983	22	23	25	26	35	41	39
16th July 1983	11	14	18	31	35	49	42
9th July 1983	16	19	22	29	44	48	31
2nd July 1983	5	9	27	39	40	43	17
25th June 1983	4	11	14	20	26	30	39
18th June 1983	9	19	28	36	45	46	3
11th June 1983	7	19	26	28	45	49	34
4th June 1983	4	14	24	31	33	35	29
28th May 1983	2	29	31	40	45	48	41
21st May 1983	6	7	10	32	36	38	46
14th May 1983	7	10	11	16	28	40	6
7th May 1983	2	13	41	42	44	47	12
30th April 1983	18	26	29	35	36	49	25
23rd April 1983	3	17	20	30	35	48	26
16th April 1983	1	3	19	31	32	47	37
9th April 1983	20	24	28	35	42	46	27
2nd April 1983	4	10	23	38	41	46	43
26th March 1983	21	24	25	32	39	49	40
19th March 1983	2	10	11	31	43	49	29
12th March 1983	11	15	25	38	41	43	37
5th March 1983	2	7	21	22	30	33	3
26th February 1983	11	12	19	25	29	44	48
19th February 1983	11	13	15	16	24	31	9
12th February 1983	10	14	25	31	44	47	17
5th February 1983	3	5	6	33	38	39	8
29th January 1983	8	22	26	27	34	42	14
22nd January 1983	5	10	30	35	36	45	13
15th January 1983	8	34	37	39	41	47	18
8th January 1983	11	19	25	31	32	36	44
1st January 1983	25	26	31	35	45	48	12
25th December 1982	11	18	22	28	35	37	42
18th December 1982	7	13	23	32	33	45	36
11th December 1982	4	9	10	11	43	46	3
4th December 1982	6	17	24	36	38	46	29
27th November 1982	5	17	21	28	30	43	36
20th November 1982	3	4	19	33	34	48	39
13th November 1982	4	11	23	24	25	45	41
6th November 1982	8	14	16	18	31	48	45
30th October 1982	11	18	19	31	37	45	41
23rd October 1982	7	18	23	25	37	45	39
16th October 1982	11	23	25	28	29	36	27
9th October 1982	13	16	18	34	35	36	26
2nd October 1982	4	14	18	40	43	44	5
25th September 1982	9	12	13	14	44	48	18
18th September 1982	8	18	36	39	41	47	31
11th September 1982	25	28	29	30	35	44	3
4th September 1982	7	14	17	20	37	47	34
28th August 1982	11	17	19	20	36	43	9
21st August 1982	7	9	21	33	38	42	45
14th August 1982	4	15	30	37	46	48	3
7th August 1982	5	10	23	27	37	38	33
31st July 1982	7	16	17	31	40	48	26
24th July 1982	18	25	28	33	36	42	7
17th July 1982	8	20	21	25	31	41	33
10th July 1982	5	14	21	31	34	47	45
3rd July 1982	3	9	10	13	20	43	34
26th June 1982	1	6	23	24	27	39	34
19th June 1982	8	33	36	37	39	41	9
12th June 1982	3	11	12	14	41	43	13
